Suburb,Rooms,Type,Price,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,price_avg,price_min,price_max
Hughesdale,3,h,1316000.0,13.0,3166.0,1.0,2.0,715.0,126.0,1949.0,Monash,-37.9072,145.0762,105.91304347826087,35.0,339.0
Hughesdale,3,h,1316000.0,13.0,3166.0,1.0,2.0,715.0,126.0,1949.0,Monash,-37.9072,145.0762,116.68085106382979,32.0,999.0
Hughesdale,3,t,828000.0,13.0,3166.0,2.0,1.0,206.0,118.0,2002.0,Monash,-37.8966,145.0863,105.91304347826087,35.0,339.0
Hughesdale,3,t,828000.0,13.0,3166.0,2.0,1.0,206.0,118.0,2002.0,Monash,-37.8966,145.0863,116.68085106382979,32.0,999.0
Hughesdale,3,h,1055000.0,13.0,3166.0,1.0,1.0,562.0,97.0,1930.0,Monash,-37.9022,145.0811,105.91304347826087,35.0,339.0
Hughesdale,3,h,1055000.0,13.0,3166.0,1.0,1.0,562.0,97.0,1930.0,Monash,-37.9022,145.0811,116.68085106382979,32.0,999.0
Hughesdale,2,u,623000.0,13.0,3166.0,1.0,1.0,101.0,90.0,1970.0,Monash,-37.8988,145.0781,105.91304347826087,35.0,339.0
Hughesdale,2,u,623000.0,13.0,3166.0,1.0,1.0,101.0,90.0,1970.0,Monash,-37.8988,145.0781,116.68085106382979,32.0,999.0
Hughesdale,4,h,2120000.0,13.0,3166.0,2.0,2.0,847.0,315.0,1925.0,Monash,-37.8927,145.0781,105.91304347826087,35.0,339.0
Hughesdale,4,h,2120000.0,13.0,3166.0,2.0,2.0,847.0,315.0,1925.0,Monash,-37.8927,145.0781,116.68085106382979,32.0,999.0
Hughesdale,4,h,1745000.0,13.0,3166.0,2.0,1.0,547.0,185.0,1925.0,Monash,-37.9002,145.0768,105.91304347826087,35.0,339.0
Hughesdale,4,h,1745000.0,13.0,3166.0,2.0,1.0,547.0,185.0,1925.0,Monash,-37.9002,145.0768,116.68085106382979,32.0,999.0
Hughesdale,4,h,1700000.0,13.0,3166.0,2.0,2.0,545.0,180.0,1940.0,Monash,-37.9002,145.0773,105.91304347826087,35.0,339.0
Hughesdale,4,h,1700000.0,13.0,3166.0,2.0,2.0,545.0,180.0,1940.0,Monash,-37.9002,145.0773,116.68085106382979,32.0,999.0
Hughesdale,3,h,1350000.0,13.0,3166.0,1.0,2.0,698.0,,,Monash,-37.8982,145.0806,105.91304347826087,35.0,339.0
Hughesdale,3,h,1350000.0,13.0,3166.0,1.0,2.0,698.0,,,Monash,-37.8982,145.0806,116.68085106382979,32.0,999.0
Hughesdale,4,h,900000.0,13.0,3166.0,1.0,1.0,369.0,,,Monash,-37.9054,145.0857,105.91304347826087,35.0,339.0
Hughesdale,4,h,900000.0,13.0,3166.0,1.0,1.0,369.0,,,Monash,-37.9054,145.0857,116.68085106382979,32.0,999.0
Hughesdale,2,h,1262000.0,13.0,3166.0,1.0,1.0,546.0,,,Monash,-37.9003,145.0777,105.91304347826087,35.0,339.0
Hughesdale,2,h,1262000.0,13.0,3166.0,1.0,1.0,546.0,,,Monash,-37.9003,145.0777,116.68085106382979,32.0,999.0
Hughesdale,4,h,1337000.0,13.0,3166.0,1.0,2.0,696.0,100.0,1930.0,Monash,-37.8991,145.0804,105.91304347826087,35.0,339.0
Hughesdale,4,h,1337000.0,13.0,3166.0,1.0,2.0,696.0,100.0,1930.0,Monash,-37.8991,145.0804,116.68085106382979,32.0,999.0
Hughesdale,2,u,400000.0,13.0,3166.0,1.0,1.0,100.0,88.0,1975.0,Monash,-37.8945,145.0876,105.91304347826087,35.0,339.0
Hughesdale,2,u,400000.0,13.0,3166.0,1.0,1.0,100.0,88.0,1975.0,Monash,-37.8945,145.0876,116.68085106382979,32.0,999.0
Hughesdale,3,h,1210000.0,13.0,3166.0,1.0,2.0,730.0,122.0,1940.0,Monash,-37.9034,145.0796,105.91304347826087,35.0,339.0
Hughesdale,3,h,1210000.0,13.0,3166.0,1.0,2.0,730.0,122.0,1940.0,Monash,-37.9034,145.0796,116.68085106382979,32.0,999.0
Hughesdale,4,h,1167500.0,13.0,3166.0,2.0,1.0,678.0,184.0,1950.0,Monash,-37.898,145.0815,105.91304347826087,35.0,339.0
Hughesdale,4,h,1167500.0,13.0,3166.0,2.0,1.0,678.0,184.0,1950.0,Monash,-37.898,145.0815,116.68085106382979,32.0,999.0
Hughesdale,3,t,900000.0,13.0,3166.0,2.0,1.0,360.0,154.0,1975.0,Monash,-37.8937,145.0779,105.91304347826087,35.0,339.0
Hughesdale,3,t,900000.0,13.0,3166.0,2.0,1.0,360.0,154.0,1975.0,Monash,-37.8937,145.0779,116.68085106382979,32.0,999.0
Hughesdale,4,h,1322000.0,13.0,3166.0,2.0,4.0,738.0,,,Monash,-37.8996,145.076,105.91304347826087,35.0,339.0
Hughesdale,4,h,1322000.0,13.0,3166.0,2.0,4.0,738.0,,,Monash,-37.8996,145.076,116.68085106382979,32.0,999.0
Hughesdale,2,h,677500.0,13.0,3166.0,1.0,4.0,575.0,83.0,1950.0,Monash,-37.9084,145.0775,105.91304347826087,35.0,339.0
Hughesdale,2,h,677500.0,13.0,3166.0,1.0,4.0,575.0,83.0,1950.0,Monash,-37.9084,145.0775,116.68085106382979,32.0,999.0
Ivanhoe,1,u,460000.0,7.9,3079.0,1.0,0.0,75.0,,1970.0,Banyule,-37.7759,145.043,88.81818181818181,35.0,170.0
Ivanhoe,1,u,460000.0,7.9,3079.0,1.0,0.0,75.0,,1970.0,Banyule,-37.7759,145.043,175.875,39.0,1400.0
Ivanhoe,4,h,1601000.0,7.9,3079.0,3.0,2.0,610.0,,,Banyule,-37.7662,145.04,88.81818181818181,35.0,170.0
Ivanhoe,4,h,1601000.0,7.9,3079.0,3.0,2.0,610.0,,,Banyule,-37.7662,145.04,175.875,39.0,1400.0
Ivanhoe,4,h,2265000.0,7.9,3079.0,2.0,2.0,925.0,208.0,1925.0,Banyule,-37.7652,145.041,88.81818181818181,35.0,170.0
Ivanhoe,4,h,2265000.0,7.9,3079.0,2.0,2.0,925.0,208.0,1925.0,Banyule,-37.7652,145.041,175.875,39.0,1400.0
Ivanhoe,3,h,1680000.0,7.9,3079.0,2.0,2.0,665.0,,,Banyule,-37.7714,145.0455,88.81818181818181,35.0,170.0
Ivanhoe,3,h,1680000.0,7.9,3079.0,2.0,2.0,665.0,,,Banyule,-37.7714,145.0455,175.875,39.0,1400.0
Ivanhoe,4,h,2350000.0,7.9,3079.0,2.0,2.0,638.0,,,Banyule,-37.7641,145.0501,88.81818181818181,35.0,170.0
Ivanhoe,4,h,2350000.0,7.9,3079.0,2.0,2.0,638.0,,,Banyule,-37.7641,145.0501,175.875,39.0,1400.0
Ivanhoe,3,t,962000.0,7.9,3079.0,2.0,1.0,108.0,,,Banyule,-37.7668,145.0434,88.81818181818181,35.0,170.0
Ivanhoe,3,t,962000.0,7.9,3079.0,2.0,1.0,108.0,,,Banyule,-37.7668,145.0434,175.875,39.0,1400.0
Ivanhoe,3,h,981000.0,7.9,3079.0,3.0,2.0,626.0,378.0,2016.0,Banyule,-37.76,145.0326,88.81818181818181,35.0,170.0
Ivanhoe,3,h,981000.0,7.9,3079.0,3.0,2.0,626.0,378.0,2016.0,Banyule,-37.76,145.0326,175.875,39.0,1400.0
Ivanhoe,4,h,2400000.0,7.9,3079.0,2.0,2.0,1252.0,201.0,1920.0,Banyule,-37.7727,145.0484,88.81818181818181,35.0,170.0
Ivanhoe,4,h,2400000.0,7.9,3079.0,2.0,2.0,1252.0,201.0,1920.0,Banyule,-37.7727,145.0484,175.875,39.0,1400.0
Ivanhoe,3,t,890000.0,7.9,3079.0,2.0,2.0,249.0,140.0,2005.0,Banyule,-37.766,145.0345,88.81818181818181,35.0,170.0
Ivanhoe,3,t,890000.0,7.9,3079.0,2.0,2.0,249.0,140.0,2005.0,Banyule,-37.766,145.0345,175.875,39.0,1400.0
Ivanhoe,2,u,739000.0,7.9,3079.0,1.0,1.0,648.0,91.0,1965.0,Banyule,-37.7702,145.0493,88.81818181818181,35.0,170.0
Ivanhoe,2,u,739000.0,7.9,3079.0,1.0,1.0,648.0,91.0,1965.0,Banyule,-37.7702,145.0493,175.875,39.0,1400.0
Ivanhoe,3,h,1340000.0,7.9,3079.0,1.0,1.0,571.0,,,Banyule,-37.7614,145.0433,88.81818181818181,35.0,170.0
Ivanhoe,3,h,1340000.0,7.9,3079.0,1.0,1.0,571.0,,,Banyule,-37.7614,145.0433,175.875,39.0,1400.0
Ivanhoe,3,h,785000.0,7.9,3079.0,2.0,0.0,399.0,110.0,1950.0,Banyule,-37.7551,145.05,88.81818181818181,35.0,170.0
Ivanhoe,3,h,785000.0,7.9,3079.0,2.0,0.0,399.0,110.0,1950.0,Banyule,-37.7551,145.05,175.875,39.0,1400.0
Ivanhoe,3,h,1155000.0,7.9,3079.0,1.0,2.0,537.0,170.0,1945.0,Banyule,-37.7773,145.0379,88.81818181818181,35.0,170.0
Ivanhoe,3,h,1155000.0,7.9,3079.0,1.0,2.0,537.0,170.0,1945.0,Banyule,-37.7773,145.0379,175.875,39.0,1400.0
Ivanhoe,4,h,1300000.0,7.9,3079.0,1.0,1.0,586.0,,,Banyule,-37.7726,145.0396,88.81818181818181,35.0,170.0
Ivanhoe,4,h,1300000.0,7.9,3079.0,1.0,1.0,586.0,,,Banyule,-37.7726,145.0396,175.875,39.0,1400.0
Ivanhoe,2,h,1020000.0,7.9,3079.0,1.0,1.0,557.0,78.0,1955.0,Banyule,-37.7568,145.0355,88.81818181818181,35.0,170.0
Ivanhoe,2,h,1020000.0,7.9,3079.0,1.0,1.0,557.0,78.0,1955.0,Banyule,-37.7568,145.0355,175.875,39.0,1400.0
Ivanhoe,3,h,1796000.0,7.9,3079.0,1.0,1.0,614.0,,,Banyule,-37.7768,145.0409,88.81818181818181,35.0,170.0
Ivanhoe,3,h,1796000.0,7.9,3079.0,1.0,1.0,614.0,,,Banyule,-37.7768,145.0409,175.875,39.0,1400.0
Ivanhoe,2,h,790000.0,7.9,3079.0,1.0,1.0,221.0,,,Banyule,-37.7654,145.036,88.81818181818181,35.0,170.0
Ivanhoe,2,h,790000.0,7.9,3079.0,1.0,1.0,221.0,,,Banyule,-37.7654,145.036,175.875,39.0,1400.0
Ivanhoe,3,h,1465000.0,7.9,3079.0,1.0,2.0,630.0,126.0,1960.0,Banyule,-37.7635,145.039,88.81818181818181,35.0,170.0
Ivanhoe,3,h,1465000.0,7.9,3079.0,1.0,2.0,630.0,126.0,1960.0,Banyule,-37.7635,145.039,175.875,39.0,1400.0
Ivanhoe,2,u,705000.0,7.9,3079.0,1.0,1.0,94.0,,,Banyule,-37.7679,145.0452,88.81818181818181,35.0,170.0
Ivanhoe,2,u,705000.0,7.9,3079.0,1.0,1.0,94.0,,,Banyule,-37.7679,145.0452,175.875,39.0,1400.0
Ivanhoe,1,u,413000.0,7.9,3079.0,1.0,1.0,845.0,59.0,1960.0,Banyule,-37.7591,145.0501,88.81818181818181,35.0,170.0
Ivanhoe,1,u,413000.0,7.9,3079.0,1.0,1.0,845.0,59.0,1960.0,Banyule,-37.7591,145.0501,175.875,39.0,1400.0
Ivanhoe,3,t,1010000.0,7.9,3079.0,2.0,2.0,314.0,,2003.0,Banyule,-37.7554,145.0516,88.81818181818181,35.0,170.0
Ivanhoe,3,t,1010000.0,7.9,3079.0,2.0,2.0,314.0,,2003.0,Banyule,-37.7554,145.0516,175.875,39.0,1400.0
Ivanhoe,3,h,1220000.0,7.9,3079.0,1.0,1.0,687.0,110.0,1975.0,Banyule,-37.7634,145.0361,88.81818181818181,35.0,170.0
Ivanhoe,3,h,1220000.0,7.9,3079.0,1.0,1.0,687.0,110.0,1975.0,Banyule,-37.7634,145.0361,175.875,39.0,1400.0
Ivanhoe,3,h,1605000.0,7.9,3079.0,2.0,2.0,608.0,165.0,1920.0,Banyule,-37.7702,145.0398,88.81818181818181,35.0,170.0
Ivanhoe,3,h,1605000.0,7.9,3079.0,2.0,2.0,608.0,165.0,1920.0,Banyule,-37.7702,145.0398,175.875,39.0,1400.0
Ivanhoe,2,u,587000.0,7.9,3079.0,1.0,1.0,721.0,78.0,1960.0,Banyule,-37.7634,145.0406,88.81818181818181,35.0,170.0
Ivanhoe,2,u,587000.0,7.9,3079.0,1.0,1.0,721.0,78.0,1960.0,Banyule,-37.7634,145.0406,175.875,39.0,1400.0
Ivanhoe,3,h,1075000.0,7.9,3079.0,1.0,2.0,677.0,,1950.0,Banyule,-37.7616,145.0322,88.81818181818181,35.0,170.0
Ivanhoe,3,h,1075000.0,7.9,3079.0,1.0,2.0,677.0,,1950.0,Banyule,-37.7616,145.0322,175.875,39.0,1400.0
Ivanhoe,2,u,465000.0,7.9,3079.0,1.0,1.0,795.0,,1970.0,Banyule,-37.7744,145.0415,88.81818181818181,35.0,170.0
Ivanhoe,2,u,465000.0,7.9,3079.0,1.0,1.0,795.0,,1970.0,Banyule,-37.7744,145.0415,175.875,39.0,1400.0
Ivanhoe,2,t,610000.0,7.9,3079.0,1.0,1.0,277.0,,,Banyule,-37.7577,145.0358,88.81818181818181,35.0,170.0
Ivanhoe,2,t,610000.0,7.9,3079.0,1.0,1.0,277.0,,,Banyule,-37.7577,145.0358,175.875,39.0,1400.0
Ivanhoe,2,u,690000.0,7.9,3079.0,1.0,1.0,103.0,83.0,,Banyule,-37.7671,145.0408,88.81818181818181,35.0,170.0
Ivanhoe,2,u,690000.0,7.9,3079.0,1.0,1.0,103.0,83.0,,Banyule,-37.7671,145.0408,175.875,39.0,1400.0
Ivanhoe,3,h,1535000.0,7.9,3079.0,1.0,2.0,691.0,140.0,1950.0,Banyule,-37.7674,145.0392,88.81818181818181,35.0,170.0
Ivanhoe,3,h,1535000.0,7.9,3079.0,1.0,2.0,691.0,140.0,1950.0,Banyule,-37.7674,145.0392,175.875,39.0,1400.0
Ivanhoe,4,h,1470000.0,7.9,3079.0,2.0,1.0,694.0,217.0,1950.0,Banyule,-37.7565,145.0506,88.81818181818181,35.0,170.0
Ivanhoe,4,h,1470000.0,7.9,3079.0,2.0,1.0,694.0,217.0,1950.0,Banyule,-37.7565,145.0506,175.875,39.0,1400.0
Ivanhoe,3,h,1486000.0,7.9,3079.0,1.0,2.0,645.0,158.0,1930.0,Banyule,-37.7634,145.0439,88.81818181818181,35.0,170.0
Ivanhoe,3,h,1486000.0,7.9,3079.0,1.0,2.0,645.0,158.0,1930.0,Banyule,-37.7634,145.0439,175.875,39.0,1400.0
Ivanhoe,1,u,420000.0,7.9,3079.0,1.0,1.0,55.0,,1970.0,Banyule,-37.7772,145.0414,88.81818181818181,35.0,170.0
Ivanhoe,1,u,420000.0,7.9,3079.0,1.0,1.0,55.0,,1970.0,Banyule,-37.7772,145.0414,175.875,39.0,1400.0
Ivanhoe,3,t,750000.0,7.9,3079.0,1.0,1.0,110.0,,1990.0,Banyule,-37.765,145.0407,88.81818181818181,35.0,170.0
Ivanhoe,3,t,750000.0,7.9,3079.0,1.0,1.0,110.0,,1990.0,Banyule,-37.765,145.0407,175.875,39.0,1400.0
Ivanhoe,4,h,1615000.0,7.9,3079.0,2.0,3.0,758.0,,,Banyule,-37.7668,145.03799999999995,88.81818181818181,35.0,170.0
Ivanhoe,4,h,1615000.0,7.9,3079.0,2.0,3.0,758.0,,,Banyule,-37.7668,145.03799999999995,175.875,39.0,1400.0
Ivanhoe,5,h,1730000.0,7.9,3079.0,2.0,2.0,689.0,292.0,2007.0,Banyule,-37.7591,145.04,88.81818181818181,35.0,170.0
Ivanhoe,5,h,1730000.0,7.9,3079.0,2.0,2.0,689.0,292.0,2007.0,Banyule,-37.7591,145.04,175.875,39.0,1400.0
Ivanhoe,2,t,779000.0,7.9,3079.0,1.0,2.0,152.0,,1970.0,Banyule,-37.7635,145.0464,88.81818181818181,35.0,170.0
Ivanhoe,2,t,779000.0,7.9,3079.0,1.0,2.0,152.0,,1970.0,Banyule,-37.7635,145.0464,175.875,39.0,1400.0
Ivanhoe,3,h,1850000.0,7.9,3079.0,2.0,2.0,684.0,232.0,2000.0,Banyule,-37.7659,145.0392,88.81818181818181,35.0,170.0
Ivanhoe,3,h,1850000.0,7.9,3079.0,2.0,2.0,684.0,232.0,2000.0,Banyule,-37.7659,145.0392,175.875,39.0,1400.0
Ivanhoe,2,h,1910000.0,7.9,3079.0,1.0,2.0,760.0,,,Banyule,-37.7784,145.0394,88.81818181818181,35.0,170.0
Ivanhoe,2,h,1910000.0,7.9,3079.0,1.0,2.0,760.0,,,Banyule,-37.7784,145.0394,175.875,39.0,1400.0
Ivanhoe,5,h,2600000.0,7.9,3079.0,3.0,1.0,1006.0,411.0,1920.0,Banyule,-37.7765,145.0427,88.81818181818181,35.0,170.0
Ivanhoe,5,h,2600000.0,7.9,3079.0,3.0,1.0,1006.0,411.0,1920.0,Banyule,-37.7765,145.0427,175.875,39.0,1400.0
Ivanhoe,2,u,500000.0,7.9,3079.0,1.0,1.0,71.0,70.0,1960.0,Banyule,-37.7634,145.0406,88.81818181818181,35.0,170.0
Ivanhoe,2,u,500000.0,7.9,3079.0,1.0,1.0,71.0,70.0,1960.0,Banyule,-37.7634,145.0406,175.875,39.0,1400.0
Ivanhoe,3,h,950000.0,7.9,3079.0,3.0,2.0,290.0,,,Banyule,-37.7601,145.0363,88.81818181818181,35.0,170.0
Ivanhoe,3,h,950000.0,7.9,3079.0,3.0,2.0,290.0,,,Banyule,-37.7601,145.0363,175.875,39.0,1400.0
Ivanhoe,3,h,1102000.0,7.9,3079.0,1.0,1.0,597.0,115.0,1950.0,Banyule,-37.7645,145.0314,88.81818181818181,35.0,170.0
Ivanhoe,3,h,1102000.0,7.9,3079.0,1.0,1.0,597.0,115.0,1950.0,Banyule,-37.7645,145.0314,175.875,39.0,1400.0
Ivanhoe,3,h,1275000.0,7.9,3079.0,2.0,2.0,834.0,169.0,1950.0,Banyule,-37.7587,145.0426,88.81818181818181,35.0,170.0
Ivanhoe,3,h,1275000.0,7.9,3079.0,2.0,2.0,834.0,169.0,1950.0,Banyule,-37.7587,145.0426,175.875,39.0,1400.0
Ivanhoe,3,h,1065000.0,7.9,3079.0,1.0,1.0,596.0,,,Banyule,-37.7581,145.0371,88.81818181818181,35.0,170.0
Ivanhoe,3,h,1065000.0,7.9,3079.0,1.0,1.0,596.0,,,Banyule,-37.7581,145.0371,175.875,39.0,1400.0
Ivanhoe,2,t,785000.0,7.9,3079.0,2.0,1.0,124.0,135.0,2010.0,Banyule,-37.7618,145.0287,88.81818181818181,35.0,170.0
Ivanhoe,2,t,785000.0,7.9,3079.0,2.0,1.0,124.0,135.0,2010.0,Banyule,-37.7618,145.0287,175.875,39.0,1400.0
Ivanhoe,3,h,1223500.0,7.9,3079.0,2.0,2.0,721.0,136.0,1980.0,Banyule,-37.758,145.0408,88.81818181818181,35.0,170.0
Ivanhoe,3,h,1223500.0,7.9,3079.0,2.0,2.0,721.0,136.0,1980.0,Banyule,-37.758,145.0408,175.875,39.0,1400.0
Ivanhoe,2,u,845000.0,7.9,3079.0,2.0,2.0,147.0,,1980.0,Banyule,-37.7679,145.0467,88.81818181818181,35.0,170.0
Ivanhoe,2,u,845000.0,7.9,3079.0,2.0,2.0,147.0,,1980.0,Banyule,-37.7679,145.0467,175.875,39.0,1400.0
Ivanhoe,4,h,1720000.0,7.9,3079.0,2.0,3.0,631.0,233.0,1935.0,Banyule,-37.7771,145.0448,88.81818181818181,35.0,170.0
Ivanhoe,4,h,1720000.0,7.9,3079.0,2.0,3.0,631.0,233.0,1935.0,Banyule,-37.7771,145.0448,175.875,39.0,1400.0
Ivanhoe,3,h,1225000.0,7.9,3079.0,1.0,1.0,572.0,130.0,1930.0,Banyule,-37.7709,145.0425,88.81818181818181,35.0,170.0
Ivanhoe,3,h,1225000.0,7.9,3079.0,1.0,1.0,572.0,130.0,1930.0,Banyule,-37.7709,145.0425,175.875,39.0,1400.0
Ivanhoe,2,u,630000.0,7.9,3079.0,1.0,1.0,199.0,,,Banyule,-37.7666,145.0356,88.81818181818181,35.0,170.0
Ivanhoe,2,u,630000.0,7.9,3079.0,1.0,1.0,199.0,,,Banyule,-37.7666,145.0356,175.875,39.0,1400.0
Ivanhoe,4,h,1460000.0,7.9,3079.0,1.0,2.0,605.0,181.0,1940.0,Banyule,-37.7707,145.0467,88.81818181818181,35.0,170.0
Ivanhoe,4,h,1460000.0,7.9,3079.0,1.0,2.0,605.0,181.0,1940.0,Banyule,-37.7707,145.0467,175.875,39.0,1400.0
Ivanhoe,4,h,2090000.0,7.9,3079.0,3.0,2.0,608.0,315.0,1980.0,Banyule,-37.7705,145.0396,88.81818181818181,35.0,170.0
Ivanhoe,4,h,2090000.0,7.9,3079.0,3.0,2.0,608.0,315.0,1980.0,Banyule,-37.7705,145.0396,175.875,39.0,1400.0
Ivanhoe,4,h,1758000.0,7.9,3079.0,2.0,2.0,650.0,,,Banyule,-37.7607,145.0456,88.81818181818181,35.0,170.0
Ivanhoe,4,h,1758000.0,7.9,3079.0,2.0,2.0,650.0,,,Banyule,-37.7607,145.0456,175.875,39.0,1400.0
Ivanhoe,3,t,700000.0,7.9,3079.0,2.0,1.0,189.0,110.0,1990.0,Banyule,-37.7661,145.0354,88.81818181818181,35.0,170.0
Ivanhoe,3,t,700000.0,7.9,3079.0,2.0,1.0,189.0,110.0,1990.0,Banyule,-37.7661,145.0354,175.875,39.0,1400.0
Ivanhoe,5,h,1420000.0,7.9,3079.0,3.0,1.0,455.0,,2006.0,Banyule,-37.7653,145.0392,88.81818181818181,35.0,170.0
Ivanhoe,5,h,1420000.0,7.9,3079.0,3.0,1.0,455.0,,2006.0,Banyule,-37.7653,145.0392,175.875,39.0,1400.0
Ivanhoe,3,t,550000.0,7.9,3079.0,1.0,1.0,139.0,,1970.0,Banyule,-37.757,145.0382,88.81818181818181,35.0,170.0
Ivanhoe,3,t,550000.0,7.9,3079.0,1.0,1.0,139.0,,1970.0,Banyule,-37.757,145.0382,175.875,39.0,1400.0
Ivanhoe,4,h,2595000.0,7.9,3079.0,3.0,3.0,719.0,407.0,2007.0,Banyule,-37.7815,145.0403,88.81818181818181,35.0,170.0
Ivanhoe,4,h,2595000.0,7.9,3079.0,3.0,3.0,719.0,407.0,2007.0,Banyule,-37.7815,145.0403,175.875,39.0,1400.0
Ivanhoe,2,t,710000.0,7.9,3079.0,1.0,1.0,134.0,120.0,2012.0,Banyule,-37.7582,145.034,88.81818181818181,35.0,170.0
Ivanhoe,2,t,710000.0,7.9,3079.0,1.0,1.0,134.0,120.0,2012.0,Banyule,-37.7582,145.034,175.875,39.0,1400.0
Kealba,4,h,740000.0,15.0,3021.0,2.0,2.0,558.0,,,Brimbank,-37.7311,144.8257,105.85714285714286,30.0,255.0
Kealba,4,h,740000.0,15.0,3021.0,2.0,2.0,558.0,,,Brimbank,-37.7311,144.8257,68.61538461538461,28.0,150.0
Kealba,4,h,500000.0,15.0,3021.0,2.0,2.0,579.0,,,Brimbank,-37.7359,144.8251,105.85714285714286,30.0,255.0
Kealba,4,h,500000.0,15.0,3021.0,2.0,2.0,579.0,,,Brimbank,-37.7359,144.8251,68.61538461538461,28.0,150.0
Kealba,3,h,365000.0,15.0,3021.0,1.0,0.0,543.0,,,Brimbank,-37.7367,144.82399999999996,105.85714285714286,30.0,255.0
Kealba,3,h,365000.0,15.0,3021.0,1.0,0.0,543.0,,,Brimbank,-37.7367,144.82399999999996,68.61538461538461,28.0,150.0
Kealba,4,h,570000.0,15.0,3021.0,2.0,2.0,558.0,,,Brimbank,-37.7369,144.8252,105.85714285714286,30.0,255.0
Kealba,4,h,570000.0,15.0,3021.0,2.0,2.0,558.0,,,Brimbank,-37.7369,144.8252,68.61538461538461,28.0,150.0
Kealba,3,h,515000.0,15.0,3021.0,1.0,4.0,597.0,114.0,1975.0,Brimbank,-37.7392,144.8241,105.85714285714286,30.0,255.0
Kealba,3,h,515000.0,15.0,3021.0,1.0,4.0,597.0,114.0,1975.0,Brimbank,-37.7392,144.8241,68.61538461538461,28.0,150.0
Kealba,3,h,582000.0,15.0,3021.0,2.0,4.0,530.0,186.0,1980.0,Brimbank,-37.7375,144.8282,105.85714285714286,30.0,255.0
Kealba,3,h,582000.0,15.0,3021.0,2.0,4.0,530.0,186.0,1980.0,Brimbank,-37.7375,144.8282,68.61538461538461,28.0,150.0
Kealba,3,h,545000.0,15.0,3021.0,2.0,2.0,570.0,163.0,1980.0,Brimbank,-37.7367,144.8246,105.85714285714286,30.0,255.0
Kealba,3,h,545000.0,15.0,3021.0,2.0,2.0,570.0,163.0,1980.0,Brimbank,-37.7367,144.8246,68.61538461538461,28.0,150.0
Kealba,3,h,461000.0,15.0,3021.0,1.0,0.0,534.0,,,Brimbank,-37.7294,144.8216,105.85714285714286,30.0,255.0
Kealba,3,h,461000.0,15.0,3021.0,1.0,0.0,534.0,,,Brimbank,-37.7294,144.8216,68.61538461538461,28.0,150.0
Kealba,4,h,751000.0,15.0,3021.0,2.0,2.0,649.0,305.0,2000.0,Brimbank,-37.7382,144.8292,105.85714285714286,30.0,255.0
Kealba,4,h,751000.0,15.0,3021.0,2.0,2.0,649.0,305.0,2000.0,Brimbank,-37.7382,144.8292,68.61538461538461,28.0,150.0
Kealba,4,h,500000.0,15.0,3021.0,1.0,2.0,574.0,100.0,1985.0,Brimbank,-37.7336,144.8226,105.85714285714286,30.0,255.0
Kealba,4,h,500000.0,15.0,3021.0,1.0,2.0,574.0,100.0,1985.0,Brimbank,-37.7336,144.8226,68.61538461538461,28.0,150.0
Kealba,4,h,560000.0,15.0,3021.0,2.0,2.0,612.0,155.0,1980.0,Brimbank,-37.7378,144.8264,105.85714285714286,30.0,255.0
Kealba,4,h,560000.0,15.0,3021.0,2.0,2.0,612.0,155.0,1980.0,Brimbank,-37.7378,144.8264,68.61538461538461,28.0,150.0
Kealba,3,h,320000.0,15.0,3021.0,2.0,1.0,119.0,,,Brimbank,-37.7328,144.8194,105.85714285714286,30.0,255.0
Kealba,3,h,320000.0,15.0,3021.0,2.0,1.0,119.0,,,Brimbank,-37.7328,144.8194,68.61538461538461,28.0,150.0
Kealba,3,h,450000.0,15.0,3021.0,1.0,2.0,548.0,,,Brimbank,-37.7334,144.8254,105.85714285714286,30.0,255.0
Kealba,3,h,450000.0,15.0,3021.0,1.0,2.0,548.0,,,Brimbank,-37.7334,144.8254,68.61538461538461,28.0,150.0
Keilor East,3,h,703000.0,12.8,3033.0,2.0,2.0,683.0,200.0,1995.0,Moonee Valley,-37.7402,144.8591,69.88888888888889,44.0,150.0
Keilor East,3,h,703000.0,12.8,3033.0,2.0,2.0,683.0,200.0,1995.0,Moonee Valley,-37.7402,144.8591,108.4,50.0,172.0
Keilor East,3,h,650000.0,12.8,3033.0,1.0,1.0,538.0,104.0,1970.0,Moonee Valley,-37.7441,144.8503,69.88888888888889,44.0,150.0
Keilor East,3,h,650000.0,12.8,3033.0,1.0,1.0,538.0,104.0,1970.0,Moonee Valley,-37.7441,144.8503,108.4,50.0,172.0
Keilor East,3,t,770000.0,12.8,3033.0,2.0,1.0,331.0,201.0,2010.0,Moonee Valley,-37.7325,144.8621,69.88888888888889,44.0,150.0
Keilor East,3,t,770000.0,12.8,3033.0,2.0,1.0,331.0,201.0,2010.0,Moonee Valley,-37.7325,144.8621,108.4,50.0,172.0
Keilor East,3,t,480000.0,12.8,3033.0,2.0,1.0,184.0,,2012.0,Moonee Valley,-37.7424,144.8639,69.88888888888889,44.0,150.0
Keilor East,3,t,480000.0,12.8,3033.0,2.0,1.0,184.0,,2012.0,Moonee Valley,-37.7424,144.8639,108.4,50.0,172.0
